"","x"
"3069","ENSG00000100568"
"3070","ENSG00000125458"
"3071","ENSG00000128340"
"3072","ENSG00000224877"
"3073","ENSG00000026508"
"3074","ENSG00000188529"
"3075","ENSG00000221823"
"3076","ENSG00000284024"
"3077","ENSG00000187522"
"3078","ENSG00000214063"
"3079","ENSG00000162971"
"3080","ENSG00000182107"
"3081","ENSG00000103150"
"3082","ENSG00000237310"
"3083","ENSG00000025800"
"3084","ENSG00000159346"
"3085","ENSG00000103037"
"3086","ENSG00000182492"
"3087","ENSG00000168556"
"3088","ENSG00000114554"
"3089","ENSG00000169871"
"3090","ENSG00000100034"
"3091","ENSG00000131373"
"3092","ENSG00000114626"
"3093","ENSG00000149476"
"3094","ENSG00000163636"
"3095","ENSG00000078618"
"3096","ENSG00000123144"
"3097","ENSG00000134308"
"3098","ENSG00000163466"
"3099","ENSG00000113240"
"3100","ENSG00000177613"
"3101","ENSG00000198746"
"3102","ENSG00000100968"
"3103","ENSG00000024422"
"3104","ENSG00000131100"
"3105","ENSG00000116918"
"3106","ENSG00000116161"
"3107","ENSG00000280339"
"3108","ENSG00000101367"
"3109","ENSG00000269973"
"3110","ENSG00000173653"
"3111","ENSG00000091436"
"3112","ENSG00000108784"
"3113","ENSG00000119414"
"3114","ENSG00000178301"
"3115","ENSG00000198715"
"3116","ENSG00000075914"
"3117","ENSG00000130724"
"3118","ENSG00000077721"
"3119","ENSG00000064490"
"3120","ENSG00000171150"
"3121","ENSG00000136630"
"3122","ENSG00000143545"
"3123","ENSG00000152102"
"3124","ENSG00000198522"
"3125","ENSG00000163541"
"3126","ENSG00000188811"
"3127","ENSG00000145817"
"3128","ENSG00000111832"
"3129","ENSG00000100077"
"3130","ENSG00000005102"
"3131","ENSG00000132846"
"3132","ENSG00000111276"
"3133","ENSG00000145476"
"3134","ENSG00000279089"
"3135","ENSG00000114383"
"3136","ENSG00000113141"
"3137","ENSG00000153406"
"3138","ENSG00000100714"
"3139","ENSG00000072201"
"3140","ENSG00000169972"
"3141","ENSG00000177685"
"3142","ENSG00000106479"
"3143","ENSG00000174780"
"3144","ENSG00000102401"
"3145","ENSG00000125967"
"3146","ENSG00000143499"
"3147","ENSG00000085733"
"3148","ENSG00000114738"
"3149","ENSG00000273184"
"3150","ENSG00000103855"
"3151","ENSG00000169814"
"3152","ENSG00000121766"
"3153","ENSG00000259820"
"3154","ENSG00000164011"
"3155","ENSG00000277737"
"3156","ENSG00000123612"
"3157","ENSG00000228106"
"3158","ENSG00000184436"
"3159","ENSG00000161940"
"3160","ENSG00000184281"
"3161","ENSG00000188785"
"3162","ENSG00000110048"
"3163","ENSG00000169217"
"3164","ENSG00000175309"
"3165","ENSG00000159658"
"3166","ENSG00000169609"
"3167","ENSG00000145423"
"3168","ENSG00000005882"
"3169","ENSG00000111802"
"3170","ENSG00000167460"
"3171","ENSG00000234127"
"3172","ENSG00000161835"
"3173","ENSG00000151748"
"3174","ENSG00000239789"
"3175","ENSG00000101444"
"3176","ENSG00000163626"
"3177","ENSG00000223496"
"3178","ENSG00000167996"
"3179","ENSG00000174744"
"3180","ENSG00000102879"
"3181","ENSG00000106399"
"3182","ENSG00000020129"
"3183","ENSG00000131634"
"3184","ENSG00000104872"
"3185","ENSG00000197291"
"3186","ENSG00000196466"
"3187","ENSG00000197063"
"3188","ENSG00000166171"
"3189","ENSG00000162777"
"3190","ENSG00000064703"
"3191","ENSG00000152465"
"3192","ENSG00000120314"
"3193","ENSG00000150540"
"3194","ENSG00000099992"
"3195","ENSG00000066654"
"3196","ENSG00000105202"
"3197","ENSG00000137413"
"3198","ENSG00000213762"
"3199","ENSG00000163106"
"3200","ENSG00000176978"
"3201","ENSG00000185340"
"3202","ENSG00000258952"
"3203","ENSG00000185745"
"3204","ENSG00000171953"
"3205","ENSG00000100221"
"3206","ENSG00000173486"
"3207","ENSG00000272523"
"3208","ENSG00000239653"
"3209","ENSG00000132463"
"3210","ENSG00000271869"
"3211","ENSG00000182810"
"3212","ENSG00000100225"
"3213","ENSG00000022277"
"3214","ENSG00000173011"
"3215","ENSG00000122687"
"3216","ENSG00000134077"
"3217","ENSG00000105221"
"3218","ENSG00000072163"
"3219","ENSG00000197713"
"3220","ENSG00000019549"
"3221","ENSG00000108381"
"3222","ENSG00000188613"
"3223","ENSG00000122547"
"3224","ENSG00000103932"
"3225","ENSG00000003402"
"3226","ENSG00000040531"
"3227","ENSG00000198081"
"3228","ENSG00000256537"
"3229","ENSG00000135828"
"3230","ENSG00000234076"
"3231","ENSG00000125449"
"3232","ENSG00000168288"
"3233","ENSG00000119655"
"3234","ENSG00000159208"
"3235","ENSG00000107816"
"3236","ENSG00000176401"
"3237","ENSG00000146731"
"3238","ENSG00000241258"
"3239","ENSG00000147224"
"3240","ENSG00000183486"
"3241","ENSG00000075336"
"3242","ENSG00000130713"
"3243","ENSG00000147535"
"3244","ENSG00000196839"
"3245","ENSG00000197343"
"3246","ENSG00000168067"
"3247","ENSG00000010318"
"3248","ENSG00000154114"
"3249","ENSG00000054116"
"3250","ENSG00000002919"
"3251","ENSG00000244045"
"3252","ENSG00000100365"
"3253","ENSG00000076351"
"3254","ENSG00000205138"
"3255","ENSG00000274180"
"3256","ENSG00000119471"
"3257","ENSG00000164880"
"3258","ENSG00000072501"
"3259","ENSG00000102977"
"3260","ENSG00000006831"
"3261","ENSG00000175130"
"3262","ENSG00000106803"
"3263","ENSG00000235505"
"3264","ENSG00000164920"
"3265","ENSG00000136271"
"3266","ENSG00000101457"
"3267","ENSG00000180901"
"3268","ENSG00000130826"
"3269","ENSG00000079215"
"3270","ENSG00000163389"
"3271","ENSG00000152952"
"3272","ENSG00000285696"
"3273","ENSG00000275385"
"3274","ENSG00000163281"
"3275","ENSG00000119335"
"3276","ENSG00000129351"
"3277","ENSG00000116574"
"3278","ENSG00000264247"
"3279","ENSG00000059691"
"3280","ENSG00000181830"
"3281","ENSG00000233276"
"3282","ENSG00000120832"
"3283","ENSG00000160679"
"3284","ENSG00000099949"
"3285","ENSG00000121680"
"3286","ENSG00000124596"
"3287","ENSG00000255471"
"3288","ENSG00000235613"
"3289","ENSG00000198380"
"3290","ENSG00000163319"
"3291","ENSG00000102302"
"3292","ENSG00000234456"
"3293","ENSG00000137185"
"3294","ENSG00000186141"
"3295","ENSG00000228300"
"3296","ENSG00000167842"
"3297","ENSG00000181467"
"3298","ENSG00000179886"
"3299","ENSG00000168994"
"3300","ENSG00000164296"
"3301","ENSG00000105676"
"3302","ENSG00000176018"
"3303","ENSG00000116285"
"3304","ENSG00000160087"
"3305","ENSG00000102030"
"3306","ENSG00000090273"
"3307","ENSG00000151176"
"3308","ENSG00000235863"
"3309","ENSG00000196954"
"3310","ENSG00000100814"
"3311","ENSG00000189190"
"3312","ENSG00000106635"
"3313","ENSG00000172775"
"3314","ENSG00000132514"
"3315","ENSG00000137700"
"3316","ENSG00000108578"
"3317","ENSG00000187049"
"3318","ENSG00000186889"
"3319","ENSG00000137193"
"3320","ENSG00000163364"
"3321","ENSG00000108387"
"3322","ENSG00000150756"
"3323","ENSG00000082196"
"3324","ENSG00000273373"
"3325","ENSG00000168385"
"3326","ENSG00000100842"
"3327","ENSG00000183807"
"3328","ENSG00000273437"
"3329","ENSG00000151498"
"3330","ENSG00000166173"
"3331","ENSG00000170412"
"3332","ENSG00000136826"
"3333","ENSG00000124615"
"3334","ENSG00000167112"
"3335","ENSG00000253958"
"3336","ENSG00000197769"
"3337","ENSG00000165948"
"3338","ENSG00000255529"
"3339","ENSG00000100055"
"3340","ENSG00000180817"
"3341","ENSG00000181788"
"3342","ENSG00000137871"
"3343","ENSG00000105401"
"3344","ENSG00000185753"
"3345","ENSG00000162702"
"3346","ENSG00000166886"
"3347","ENSG00000101247"
"3348","ENSG00000156983"
"3349","ENSG00000065457"
"3350","ENSG00000168894"
"3351","ENSG00000177169"
"3352","ENSG00000221886"
"3353","ENSG00000117335"
"3354","ENSG00000099860"
"3355","ENSG00000113593"
"3356","ENSG00000204394"
"3357","ENSG00000136451"
"3358","ENSG00000122696"
"3359","ENSG00000167186"
"3360","ENSG00000205084"
"3361","ENSG00000157823"
"3362","ENSG00000198042"
"3363","ENSG00000042753"
"3364","ENSG00000151632"
"3365","ENSG00000204514"
"3366","ENSG00000071889"
"3367","ENSG00000128607"
"3368","ENSG00000185561"
"3369","ENSG00000165312"
"3370","ENSG00000182004"
"3371","ENSG00000134897"
"3372","ENSG00000135956"
"3373","ENSG00000140265"
"3374","ENSG00000243279"
"3375","ENSG00000171067"
"3376","ENSG00000143158"
"3377","ENSG00000163468"
"3378","ENSG00000256043"
"3379","ENSG00000223705"
"3380","ENSG00000123243"
"3381","ENSG00000121440"
"3382","ENSG00000113013"
"3383","ENSG00000163126"
"3384","ENSG00000198223"
"3385","ENSG00000011638"
"3386","ENSG00000169515"
"3387","ENSG00000143384"
"3388","ENSG00000124104"
"3389","ENSG00000158941"
"3390","ENSG00000013583"
"3391","ENSG00000137801"
"3392","ENSG00000186594"
"3393","ENSG00000129465"
"3394","ENSG00000242125"
"3395","ENSG00000177989"
"3396","ENSG00000189221"
"3397","ENSG00000226742"
"3398","ENSG00000184743"
"3399","ENSG00000119681"
"3400","ENSG00000128917"
"3401","ENSG00000179163"
"3402","ENSG00000149636"
"3403","ENSG00000128708"
"3404","ENSG00000184785"
"3405","ENSG00000135838"
"3406","ENSG00000166887"
"3407","ENSG00000127399"
"3408","ENSG00000068394"
"3409","ENSG00000183160"
"3410","ENSG00000100347"
"3411","ENSG00000164543"
"3412","ENSG00000150907"
"3413","ENSG00000124145"
"3414","ENSG00000249751"
"3415","ENSG00000167173"
"3416","ENSG00000163832"
"3417","ENSG00000100603"
"3418","ENSG00000168476"
"3419","ENSG00000280798"
"3420","ENSG00000157349"
"3421","ENSG00000182872"
"3422","ENSG00000166295"
"3423","ENSG00000144824"
"3424","ENSG00000102967"
"3425","ENSG00000165689"
"3426","ENSG00000163513"
"3427","ENSG00000168309"
"3428","ENSG00000166432"
"3429","ENSG00000175879"
"3430","ENSG00000134802"
"3431","ENSG00000178033"
"3432","ENSG00000143303"
"3433","ENSG00000169504"
"3434","ENSG00000169105"
"3435","ENSG00000131626"
"3436","ENSG00000008952"
"3437","ENSG00000197976"
"3438","ENSG00000122642"
"3439","ENSG00000125347"
"3440","ENSG00000160752"
"3441","ENSG00000102390"
"3442","ENSG00000284649"
"3443","ENSG00000130766"
"3444","ENSG00000085788"
"3445","ENSG00000175348"
"3446","ENSG00000164252"
"3447","ENSG00000172175"
"3448","ENSG00000119227"
"3449","ENSG00000046604"
"3450","ENSG00000108479"
"3451","ENSG00000163870"
"3452","ENSG00000132768"
"3453","ENSG00000149100"
"3454","ENSG00000125484"
"3455","ENSG00000141543"
"3456","ENSG00000166226"
"3457","ENSG00000264895"
"3458","ENSG00000101473"
"3459","ENSG00000261799"
"3460","ENSG00000166965"
"3461","ENSG00000134287"
"3462","ENSG00000136856"
"3463","ENSG00000123810"
"3464","ENSG00000165124"
"3465","ENSG00000257621"
"3466","ENSG00000117791"
"3467","ENSG00000173137"
"3468","ENSG00000051009"
"3469","ENSG00000104969"
"3470","ENSG00000185551"
"3471","ENSG00000114742"
"3472","ENSG00000163348"
"3473","ENSG00000161277"
"3474","ENSG00000112941"
"3475","ENSG00000012822"
"3476","ENSG00000260388"
"3477","ENSG00000174915"
"3478","ENSG00000163866"
"3479","ENSG00000110315"
"3480","ENSG00000113811"
"3481","ENSG00000141219"
"3482","ENSG00000204262"
"3483","ENSG00000260793"
"3484","ENSG00000100949"
"3485","ENSG00000213380"
"3486","ENSG00000076321"
"3487","ENSG00000162298"
"3488","ENSG00000134352"
"3489","ENSG00000215712"
"3490","ENSG00000136897"
"3491","ENSG00000272807"
"3492","ENSG00000180818"
"3493","ENSG00000119812"
"3494","ENSG00000232352"
"3495","ENSG00000087237"
"3496","ENSG00000167699"
"3497","ENSG00000176108"
"3498","ENSG00000175575"
"3499","ENSG00000164053"
"3500","ENSG00000175215"
"3501","ENSG00000278730"
"3502","ENSG00000125434"
"3503","ENSG00000137288"
"3504","ENSG00000140350"
"3505","ENSG00000188343"
"3506","ENSG00000186318"
"3507","ENSG00000120533"
"3508","ENSG00000120875"
"3509","ENSG00000105568"
"3510","ENSG00000167862"
"3511","ENSG00000204859"
"3512","ENSG00000171703"
"3513","ENSG00000145649"
"3514","ENSG00000130830"
"3515","ENSG00000135829"
"3516","ENSG00000172315"
"3517","ENSG00000091317"
"3518","ENSG00000121022"
"3519","ENSG00000100994"
"3520","ENSG00000116221"
"3521","ENSG00000112378"
"3522","ENSG00000251615"
"3523","ENSG00000120885"
"3524","ENSG00000179632"
"3525","ENSG00000123739"
"3526","ENSG00000177868"
"3527","ENSG00000017427"
"3528","ENSG00000062598"
"3529","ENSG00000181619"
"3530","ENSG00000126005"
"3531","ENSG00000102897"
"3532","ENSG00000027697"
"3533","ENSG00000172977"
"3534","ENSG00000100979"
"3535","ENSG00000133083"
"3536","ENSG00000215301"
"3537","ENSG00000124120"
"3538","ENSG00000108946"
"3539","ENSG00000169490"
"3540","ENSG00000162923"
"3541","ENSG00000139636"
"3542","ENSG00000140521"
"3543","ENSG00000162775"
"3544","ENSG00000169131"
"3545","ENSG00000003056"
"3546","ENSG00000197170"
"3547","ENSG00000142949"
"3548","ENSG00000135473"
"3549","ENSG00000173480"
"3550","ENSG00000100342"
"3551","ENSG00000089327"
"3552","ENSG00000130024"
"3553","ENSG00000139428"
"3554","ENSG00000134779"
"3555","ENSG00000244005"
"3556","ENSG00000198680"
"3557","ENSG00000143546"
"3558","ENSG00000253716"
"3559","ENSG00000168159"
"3560","ENSG00000157214"
"3561","ENSG00000108953"
"3562","ENSG00000167700"
"3563","ENSG00000145391"
"3564","ENSG00000115946"
"3565","ENSG00000269044"
"3566","ENSG00000126895"
"3567","ENSG00000184277"
"3568","ENSG00000011304"
"3569","ENSG00000107672"
"3570","ENSG00000159720"
"3571","ENSG00000076043"
"3572","ENSG00000144848"
"3573","ENSG00000115042"
"3574","ENSG00000248487"
"3575","ENSG00000185986"
"3576","ENSG00000133800"
"3577","ENSG00000147118"
"3578","ENSG00000162066"
"3579","ENSG00000157259"
"3580","ENSG00000177225"
"3581","ENSG00000175324"
"3582","ENSG00000182700"
"3583","ENSG00000165264"
"3584","ENSG00000119965"
"3585","ENSG00000140403"
"3586","ENSG00000258818"
"3587","ENSG00000254211"
"3588","ENSG00000128266"
"3589","ENSG00000107796"
"3590","ENSG00000141002"
"3591","ENSG00000132661"
"3592","ENSG00000255135"
"3593","ENSG00000107937"
"3594","ENSG00000087074"
"3595","ENSG00000139405"
"3596","ENSG00000126878"
"3597","ENSG00000242802"
"3598","ENSG00000156735"
"3599","ENSG00000101152"
"3600","ENSG00000235098"
"3601","ENSG00000090487"
"3602","ENSG00000100926"
"3603","ENSG00000136161"
"3604","ENSG00000121068"
"3605","ENSG00000147853"
"3606","ENSG00000168283"
"3607","ENSG00000184939"
"3608","ENSG00000160993"
"3609","ENSG00000159202"
"3610","ENSG00000089006"
"3611","ENSG00000099995"
"3612","ENSG00000279088"
"3613","ENSG00000198625"
"3614","ENSG00000115486"
"3615","ENSG00000106415"
"3616","ENSG00000167549"
"3617","ENSG00000223959"
"3618","ENSG00000137944"
"3619","ENSG00000161677"
"3620","ENSG00000122729"
"3621","ENSG00000105552"
"3622","ENSG00000125454"
"3623","ENSG00000116679"
"3624","ENSG00000159387"
"3625","ENSG00000127993"
"3626","ENSG00000125846"
"3627","ENSG00000134285"
"3628","ENSG00000004399"
"3629","ENSG00000121957"
"3630","ENSG00000041802"
"3631","ENSG00000235706"
"3632","ENSG00000089053"
"3633","ENSG00000251357"
"3634","ENSG00000197594"
"3635","ENSG00000136877"
"3636","ENSG00000244482"
"3637","ENSG00000223547"
"3638","ENSG00000235194"
"3639","ENSG00000170275"
"3640","ENSG00000138459"
"3641","ENSG00000255071"
"3642","ENSG00000114767"
"3643","ENSG00000164414"
"3644","ENSG00000172171"
"3645","ENSG00000203883"
"3646","ENSG00000103042"
"3647","ENSG00000171867"
"3648","ENSG00000183808"
"3649","ENSG00000215305"
"3650","ENSG00000181704"
"3651","ENSG00000213585"
"3652","ENSG00000100014"
"3653","ENSG00000118855"
"3654","ENSG00000129292"
"3655","ENSG00000249915"
"3656","ENSG00000056972"
"3657","ENSG00000167508"
"3658","ENSG00000126107"
"3659","ENSG00000118762"
"3660","ENSG00000198556"
"3661","ENSG00000173726"
"3662","ENSG00000111530"
"3663","ENSG00000197363"
"3664","ENSG00000253738"
"3665","ENSG00000183696"
"3666","ENSG00000236463"
"3667","ENSG00000268516"
"3668","ENSG00000183527"
"3669","ENSG00000127837"
"3670","ENSG00000122390"
"3671","ENSG00000090372"
"3672","ENSG00000129315"
"3673","ENSG00000141367"
"3674","ENSG00000162729"
"3675","ENSG00000136522"
"3676","ENSG00000146842"
"3677","ENSG00000068354"
"3678","ENSG00000108799"
"3679","ENSG00000089486"
"3680","ENSG00000110042"
"3681","ENSG00000100387"
"3682","ENSG00000105698"
"3683","ENSG00000187866"
"3684","ENSG00000004455"
"3685","ENSG00000066583"
"3686","ENSG00000120318"
"3687","ENSG00000133111"
"3688","ENSG00000171700"
"3689","ENSG00000158186"
"3690","ENSG00000180543"
"3691","ENSG00000148834"
"3692","ENSG00000123130"
"3693","ENSG00000134955"
"3694","ENSG00000143382"
"3695","ENSG00000179954"
"3696","ENSG00000109016"
"3697","ENSG00000131042"
"3698","ENSG00000115419"
"3699","ENSG00000168496"
"3700","ENSG00000285336"
"3701","ENSG00000168890"
"3702","ENSG00000144199"
"3703","ENSG00000124006"
"3704","ENSG00000007944"
"3705","ENSG00000173818"
"3706","ENSG00000281183"
"3707","ENSG00000173821"
"3708","ENSG00000006025"
"3709","ENSG00000100416"
"3710","ENSG00000242973"
"3711","ENSG00000145354"
"3712","ENSG00000166166"
"3713","ENSG00000259943"
"3714","ENSG00000108406"
"3715","ENSG00000053770"
"3716","ENSG00000088888"
"3717","ENSG00000228109"
"3718","ENSG00000103642"
"3719","ENSG00000268713"
"3720","ENSG00000239665"
"3721","ENSG00000223501"
"3722","ENSG00000162434"
"3723","ENSG00000197894"
"3724","ENSG00000115540"
"3725","ENSG00000123240"
"3726","ENSG00000221990"
"3727","ENSG00000186818"
"3728","ENSG00000173409"
"3729","ENSG00000172380"
"3730","ENSG00000241769"
"3731","ENSG00000255690"
"3732","ENSG00000144580"
"3733","ENSG00000160062"
"3734","ENSG00000150594"
"3735","ENSG00000100811"
"3736","ENSG00000047346"
"3737","ENSG00000239306"
"3738","ENSG00000271793"
"3739","ENSG00000116001"
"3740","ENSG00000162222"
"3741","ENSG00000068697"
"3742","ENSG00000279519"
"3743","ENSG00000241399"
"3744","ENSG00000171302"
"3745","ENSG00000135744"
"3746","ENSG00000214021"
"3747","ENSG00000105447"
"3748","ENSG00000213793"
"3749","ENSG00000136807"
"3750","ENSG00000079277"
"3751","ENSG00000169136"
"3752","ENSG00000106404"
"3753","ENSG00000170584"
"3754","ENSG00000196743"
"3755","ENSG00000122085"
"3756","ENSG00000116350"
"3757","ENSG00000159899"
"3758","ENSG00000242498"
"3759","ENSG00000109065"
"3760","ENSG00000223476"
"3761","ENSG00000150281"
"3762","ENSG00000177105"
"3763","ENSG00000227591"
"3764","ENSG00000189114"
"3765","ENSG00000117385"
"3766","ENSG00000127838"
"3767","ENSG00000109534"
"3768","ENSG00000142444"
"3769","ENSG00000156253"
"3770","ENSG00000013275"
"3771","ENSG00000113812"
"3772","ENSG00000141510"
"3773","ENSG00000204934"
"3774","ENSG00000107872"
"3775","ENSG00000113552"
"3776","ENSG00000143093"
"3777","ENSG00000189184"
"3778","ENSG00000113845"
"3779","ENSG00000262265"
"3780","ENSG00000182287"
"3781","ENSG00000196465"
"3782","ENSG00000256060"
"3783","ENSG00000249115"
"3784","ENSG00000130005"
"3785","ENSG00000101391"
"3786","ENSG00000141644"
"3787","ENSG00000132507"
"3788","ENSG00000269893"
"3789","ENSG00000154813"
"3790","ENSG00000186918"
"3791","ENSG00000204954"
"3792","ENSG00000126226"
"3793","ENSG00000125735"
"3794","ENSG00000153904"
"3795","ENSG00000205085"
"3796","ENSG00000196981"
"3797","ENSG00000131408"
"3798","ENSG00000184203"
"3799","ENSG00000160410"
"3800","ENSG00000090316"
"3801","ENSG00000176953"
"3802","ENSG00000198496"
"3803","ENSG00000166801"
"3804","ENSG00000132541"
"3805","ENSG00000137500"
"3806","ENSG00000203879"
"3807","ENSG00000132781"
"3808","ENSG00000114416"
"3809","ENSG00000144136"
"3810","ENSG00000162959"
"3811","ENSG00000237234"
"3812","ENSG00000096746"
"3813","ENSG00000167625"
"3814","ENSG00000043143"
"3815","ENSG00000119729"
"3816","ENSG00000085721"
"3817","ENSG00000162241"
"3818","ENSG00000163050"
"3819","ENSG00000175182"
"3820","ENSG00000205423"
"3821","ENSG00000163431"
"3822","ENSG00000283977"
"3823","ENSG00000077458"
"3824","ENSG00000189067"
"3825","ENSG00000078967"
"3826","ENSG00000186448"
"3827","ENSG00000069849"
"3828","ENSG00000180104"
"3829","ENSG00000125037"
"3830","ENSG00000268297"
"3831","ENSG00000111906"
"3832","ENSG00000120915"
"3833","ENSG00000162654"
"3834","ENSG00000125826"
"3835","ENSG00000152642"
"3836","ENSG00000161642"
"3837","ENSG00000198783"
"3838","ENSG00000173208"
"3839","ENSG00000078061"
"3840","ENSG00000172901"
"3841","ENSG00000175193"
"3842","ENSG00000135632"
"3843","ENSG00000103245"
"3844","ENSG00000128159"
"3845","ENSG00000123415"
"3846","ENSG00000131844"
"3847","ENSG00000272574"
"3848","ENSG00000186166"
"3849","ENSG00000177363"
"3850","ENSG00000173210"
"3851","ENSG00000169919"
"3852","ENSG00000164976"
"3853","ENSG00000108468"
"3854","ENSG00000154743"
"3855","ENSG00000002586"
"3856","ENSG00000116670"
"3857","ENSG00000099783"
"3858","ENSG00000198356"
"3859","ENSG00000167840"
"3860","ENSG00000241468"
"3861","ENSG00000057608"
"3862","ENSG00000172845"
"3863","ENSG00000162980"
"3864","ENSG00000164116"
"3865","ENSG00000177337"
"3866","ENSG00000188060"
"3867","ENSG00000131055"
"3868","ENSG00000099337"
"3869","ENSG00000269190"
"3870","ENSG00000213865"
"3871","ENSG00000198837"
"3872","ENSG00000166012"
"3873","ENSG00000261269"
"3874","ENSG00000100591"
"3875","ENSG00000145782"
"3876","ENSG00000280543"
"3877","ENSG00000196365"
"3878","ENSG00000175283"
"3879","ENSG00000117408"
"3880","ENSG00000126457"
"3881","ENSG00000173599"
"3882","ENSG00000171858"
"3883","ENSG00000173638"
"3884","ENSG00000170468"
"3885","ENSG00000163607"
"3886","ENSG00000112237"
"3887","ENSG00000001497"
"3888","ENSG00000170242"
"3889","ENSG00000076053"
"3890","ENSG00000105701"
"3891","ENSG00000156502"
"3892","ENSG00000124587"
"3893","ENSG00000103510"
"3894","ENSG00000068976"
"3895","ENSG00000119953"
"3896","ENSG00000166135"
"3897","ENSG00000148396"
"3898","ENSG00000136485"
"3899","ENSG00000117360"
"3900","ENSG00000064547"
"3901","ENSG00000110958"
"3902","ENSG00000204435"
"3903","ENSG00000182154"
"3904","ENSG00000180644"
"3905","ENSG00000125733"
"3906","ENSG00000235106"
"3907","ENSG00000134508"
"3908","ENSG00000135862"
"3909","ENSG00000103260"
"3910","ENSG00000085231"
"3911","ENSG00000005448"
"3912","ENSG00000180398"
"3913","ENSG00000116752"
"3914","ENSG00000156453"
"3915","ENSG00000161533"
"3916","ENSG00000197417"
"3917","ENSG00000116337"
"3918","ENSG00000111674"
"3919","ENSG00000154359"
"3920","ENSG00000168209"
"3921","ENSG00000261326"
"3922","ENSG00000069345"
"3923","ENSG00000130159"
"3924","ENSG00000184992"
"3925","ENSG00000250462"
"3926","ENSG00000166797"
"3927","ENSG00000131473"
"3928","ENSG00000117751"
"3929","ENSG00000182983"
"3930","ENSG00000121940"
"3931","ENSG00000183386"
"3932","ENSG00000126803"
"3933","ENSG00000241158"
"3934","ENSG00000169813"
"3935","ENSG00000087087"
"3936","ENSG00000133612"
"3937","ENSG00000255040"
"3938","ENSG00000102996"
"3939","ENSG00000161202"
"3940","ENSG00000197142"
"3941","ENSG00000143862"
"3942","ENSG00000134294"
"3943","ENSG00000147454"
"3944","ENSG00000015475"
"3945","ENSG00000025772"
"3946","ENSG00000104332"
"3947","ENSG00000272143"
"3948","ENSG00000226752"
"3949","ENSG00000121058"
"3950","ENSG00000160767"
"3951","ENSG00000128606"
"3952","ENSG00000167470"
"3953","ENSG00000130305"
"3954","ENSG00000171295"
"3955","ENSG00000120265"
"3956","ENSG00000109775"
"3957","ENSG00000131788"
"3958","ENSG00000110911"
"3959","ENSG00000113578"
"3960","ENSG00000166526"
"3961","ENSG00000100744"
"3962","ENSG00000277072"
"3963","ENSG00000168259"
"3964","ENSG00000099785"
"3965","ENSG00000175224"
"3966","ENSG00000178567"
"3967","ENSG00000112697"
"3968","ENSG00000075142"
"3969","ENSG00000168003"
"3970","ENSG00000129071"
"3971","ENSG00000084693"
"3972","ENSG00000103994"
"3973","ENSG00000163728"
"3974","ENSG00000147457"
"3975","ENSG00000206417"
"3976","ENSG00000038002"
"3977","ENSG00000011009"
"3978","ENSG00000263961"
"3979","ENSG00000198040"
"3980","ENSG00000085998"
"3981","ENSG00000100911"
"3982","ENSG00000162512"
"3983","ENSG00000260563"
"3984","ENSG00000205531"
"3985","ENSG00000125875"
"3986","ENSG00000105364"
"3987","ENSG00000182473"
"3988","ENSG00000105397"
"3989","ENSG00000198483"
"3990","ENSG00000272886"
"3991","ENSG00000116774"
"3992","ENSG00000119900"
"3993","ENSG00000124541"
"3994","ENSG00000175395"
"3995","ENSG00000131368"
"3996","ENSG00000143815"
"3997","ENSG00000171497"
"3998","ENSG00000179604"
"3999","ENSG00000186350"
"4000","ENSG00000113643"
"4001","ENSG00000124226"
"4002","ENSG00000100982"
"4003","ENSG00000188706"
"4004","ENSG00000142396"
"4005","ENSG00000115956"
"4006","ENSG00000276045"
"4007","ENSG00000087448"
"4008","ENSG00000117411"
"4009","ENSG00000077984"
"4010","ENSG00000139178"
"4011","ENSG00000119689"
"4012","ENSG00000144476"
"4013","ENSG00000234235"
"4014","ENSG00000229152"
"4015","ENSG00000152147"
"4016","ENSG00000106367"
"4017","ENSG00000154222"
"4018","ENSG00000218891"
"4019","ENSG00000023330"
"4020","ENSG00000010244"
"4021","ENSG00000140474"
"4022","ENSG00000119392"
"4023","ENSG00000229809"
"4024","ENSG00000127954"
"4025","ENSG00000073605"
"4026","ENSG00000117298"
"4027","ENSG00000123159"
"4028","ENSG00000065970"
"4029","ENSG00000023228"
"4030","ENSG00000158435"
"4031","ENSG00000101695"
"4032","ENSG00000148362"
"4033","ENSG00000181751"
"4034","ENSG00000235872"
"4035","ENSG00000165119"
"4036","ENSG00000131981"
"4037","ENSG00000148229"
"4038","ENSG00000205208"
"4039","ENSG00000099284"
"4040","ENSG00000086712"
"4041","ENSG00000151929"
"4042","ENSG00000166963"
"4043","ENSG00000197019"
"4044","ENSG00000049541"
"4045","ENSG00000240230"
"4046","ENSG00000115425"
"4047","ENSG00000185614"
"4048","ENSG00000281404"
"4049","ENSG00000203739"
"4050","ENSG00000128989"
"4051","ENSG00000238227"
"4052","ENSG00000173264"
"4053","ENSG00000127463"
"4054","ENSG00000186666"
"4055","ENSG00000162783"
"4056","ENSG00000215039"
"4057","ENSG00000143420"
"4058","ENSG00000138796"
"4059","ENSG00000123360"
"4060","ENSG00000247315"
"4061","ENSG00000175220"
"4062","ENSG00000111725"
"4063","ENSG00000143319"
"4064","ENSG00000117479"
"4065","ENSG00000112578"
"4066","ENSG00000213516"
"4067","ENSG00000003436"
